station_id,timestamp,pm25,pm10,wind_speed,temperature
S06,2026-01-01 18:00:00,34.79,57.8,0.0,-1.36
S06,2026-01-01 19:00:00,20.41,34.6,0.0,-0.58
S06,2026-01-01 20:00:00,19.49,32.7,0.0,-1.77
S06,2026-01-01 21:00:00,20.36,29.62,0.0,-1.95
S06,2026-01-01 22:00:00,19.96,35.64,0.0,-2.68
S06,2026-01-01 23:00:00,21.47,33.91,0.0,-3.07
S06,2026-01-02 00:00:00,18.03,28.29,0.0,-2.29
S06,2026-01-02 01:00:00,15.61,20.93,1.17,-1.48
S06,2026-01-02 02:00:00,16.71,27.52,2.33,-2.02
S06,2026-01-02 03:00:00,17.27,29.87,2.35,-2.21
S06,2026-01-02 04:00:00,13.88,23.5,2.76,-1.12
S06,2026-01-02 05:00:00,16.61,29.89,3.54,0.16
S06,2026-01-02 06:00:00,19.71,31.38,3.84,-0.59
S06,2026-01-02 07:00:00,42.13,66.37,4.19,0.12
S06,2026-01-02 08:00:00,38.53,59.01,3.3,1.62
S06,2026-01-02 09:00:00,38.82,57.72,2.94,2.64
S06,2026-01-02 10:00:00,20.2,33.56,1.61,2.42
S06,2026-01-02 11:00:00,19.74,33.44,1.32,-0.09
S06,2026-01-02 12:00:00,18.54,28.27,0.0,3.65
S06,2026-01-02 13:00:00,20.88,31.03,0.11,3.33
S06,2026-01-02 14:00:00,21.14,35.28,0.0,2.42
S06,2026-01-02 15:00:00,20.14,35.79,0.0,2.59
S06,2026-01-02 16:00:00,34.24,57.22,0.0,0.53
S06,2026-01-02 17:00:00,33.93,57.43,0.0,-0.4
S06,2026-01-02 18:00:00,33.01,45.34,0.0,0.3
S06,2026-01-02 19:00:00,21.44,35.8,0.0,-1.72
S06,2026-01-02 20:00:00,21.14,35.63,0.0,-2.39
S06,2026-01-02 21:00:00,17.11,27.59,0.0,-2.02
S06,2026-01-02 22:00:00,17.53,28.84,0.0,-2.8
S06,2026-01-02 23:00:00,21.65,29.49,0.0,-4.51
S06,2026-01-03 00:00:00,11.11,17.46,0.0,-2.54
S06,2026-01-03 01:00:00,3.11,5.75,0.31,-3.0
S06,2026-01-03 02:00:00,5.67,7.58,2.19,-2.58
S06,2026-01-03 03:00:00,2.64,4.5,2.45,-2.75
S06,2026-01-03 04:00:00,5.56,12.3,2.26,-0.39
S06,2026-01-03 05:00:00,6.69,8.97,4.39,-1.3
S06,2026-01-03 06:00:00,11.55,20.46,3.67,-1.8
S06,2026-01-03 07:00:00,28.41,41.6,4.14,1.11
S06,2026-01-03 08:00:00,27.74,41.36,3.58,0.94
S06,2026-01-03 09:00:00,26.08,36.75,3.01,1.68
S06,2026-01-03 10:00:00,8.41,13.15,1.81,2.62
S06,2026-01-03 11:00:00,6.11,10.48,0.22,1.66
S06,2026-01-03 12:00:00,8.47,13.72,0.44,5.0
S06,2026-01-03 13:00:00,7.37,11.72,0.0,2.78
S06,2026-01-03 14:00:00,4.76,5.45,0.0,2.52
S06,2026-01-03 15:00:00,5.11,6.06,0.0,1.64
S06,2026-01-03 16:00:00,23.76,41.66,0.0,1.4
S06,2026-01-03 17:00:00,22.5,36.49,0.0,-0.88
S06,2026-01-03 18:00:00,20.73,38.84,0.0,0.42
S06,2026-01-03 19:00:00,5.22,7.22,0.0,0.51
S06,2026-01-03 20:00:00,8.0,11.92,0.0,-0.29
S06,2026-01-03 21:00:00,6.85,9.36,0.0,-3.11
S06,2026-01-03 22:00:00,11.65,18.81,0.87,-3.26
S06,2026-01-03 23:00:00,4.87,6.19,0.0,-2.29
S06,2026-01-04 00:00:00,5.09,8.85,0.0,-3.52
S06,2026-01-04 01:00:00,8.32,12.34,1.32,-2.88
S06,2026-01-04 02:00:00,4.95,8.52,2.68,-3.21
S06,2026-01-04 03:00:00,8.04,13.54,2.96,-0.81
S06,2026-01-04 04:00:00,5.92,10.28,0.75,-2.11
S06,2026-01-04 05:00:00,5.87,7.69,2.98,-0.97
S06,2026-01-04 06:00:00,9.52,13.44,4.08,0.87
S06,2026-01-04 07:00:00,29.99,48.22,1.72,2.72
S06,2026-01-04 08:00:00,24.42,43.84,2.81,0.97
S06,2026-01-04 09:00:00,26.17,40.53,3.76,2.87
S06,2026-01-04 10:00:00,6.57,11.98,1.81,2.38
S06,2026-01-04 11:00:00,9.62,13.95,0.88,2.65
S06,2026-01-04 12:00:00,7.66,11.3,0.0,2.65
S06,2026-01-04 13:00:00,9.04,14.96,0.0,4.27
S06,2026-01-04 14:00:00,9.01,15.63,0.0,1.33
S06,2026-01-04 15:00:00,9.06,15.52,0.0,3.35
S06,2026-01-04 16:00:00,23.69,37.44,0.0,0.04
S06,2026-01-04 17:00:00,18.74,30.56,0.0,1.05
S06,2026-01-04 18:00:00,24.37,34.96,0.0,0.39
S06,2026-01-04 19:00:00,5.61,9.58,0.0,-0.97
S06,2026-01-04 20:00:00,6.54,9.24,0.0,-1.24
S06,2026-01-04 21:00:00,10.07,21.55,0.0,-0.9
S06,2026-01-04 22:00:00,9.12,15.12,0.0,-2.42
S06,2026-01-04 23:00:00,8.37,16.03,0.0,-1.48
S06,2026-01-05 00:00:00,15.46,26.69,0.0,-3.03
S06,2026-01-05 01:00:00,16.87,30.03,1.2,-1.79
S06,2026-01-05 02:00:00,11.23,20.24,0.78,-2.55
S06,2026-01-05 03:00:00,16.82,29.0,2.21,-2.18
S06,2026-01-05 04:00:00,17.86,28.39,2.81,0.09
S06,2026-01-05 05:00:00,16.89,32.03,3.99,-0.7
S06,2026-01-05 06:00:00,18.55,25.69,3.5,2.06
S06,2026-01-05 07:00:00,43.08,74.83,3.22,1.81
S06,2026-01-05 08:00:00,39.63,57.51,1.83,-0.06
S06,2026-01-05 09:00:00,43.09,69.57,2.48,0.85
S06,2026-01-05 10:00:00,15.73,23.94,2.23,2.27
S06,2026-01-05 11:00:00,20.63,34.62,0.67,4.4
S06,2026-01-05 12:00:00,17.34,28.11,1.28,3.34
S06,2026-01-05 13:00:00,20.14,34.87,0.0,2.71
S06,2026-01-05 14:00:00,17.97,31.77,0.0,4.66
S06,2026-01-05 15:00:00,21.59,36.55,0.0,2.61
S06,2026-01-05 16:00:00,32.71,47.45,0.0,0.59
S06,2026-01-05 17:00:00,35.09,55.08,0.0,-0.09
S06,2026-01-05 18:00:00,31.43,55.29,0.0,-0.77
S06,2026-01-05 19:00:00,19.8,32.09,0.0,-0.79
S06,2026-01-05 20:00:00,17.56,32.61,0.0,-3.28
S06,2026-01-05 21:00:00,16.46,28.26,0.0,-2.9
S06,2026-01-05 22:00:00,20.72,35.7,0.0,-3.21
S06,2026-01-05 23:00:00,22.41,34.87,0.0,-2.95
S06,2026-01-06 00:00:00,14.45,28.28,1.04,-2.82
S06,2026-01-06 01:00:00,17.64,26.28,1.5,-2.28
S06,2026-01-06 02:00:00,14.45,24.37,0.23,-2.64
S06,2026-01-06 03:00:00,19.24,26.38,1.38,-1.14
S06,2026-01-06 04:00:00,15.51,27.17,5.15,-0.13
S06,2026-01-06 05:00:00,14.38,26.21,3.81,-0.99
S06,2026-01-06 06:00:00,20.31,36.07,2.98,0.56
S06,2026-01-06 07:00:00,41.27,65.12,3.69,-1.25
S06,2026-01-06 08:00:00,37.88,62.94,3.12,2.52
S06,2026-01-06 09:00:00,39.4,54.21,2.79,1.79
S06,2026-01-06 10:00:00,22.35,40.76,1.39,2.28
S06,2026-01-06 11:00:00,20.06,33.88,2.91,3.09
S06,2026-01-06 12:00:00,16.72,23.32,0.56,4.45
S06,2026-01-06 13:00:00,18.66,31.76,0.0,2.79
S06,2026-01-06 14:00:00,23.38,38.01,0.0,2.54
S06,2026-01-06 15:00:00,20.1,31.08,0.0,0.89
S06,2026-01-06 16:00:00,33.6,59.68,0.0,1.49
S06,2026-01-06 17:00:00,36.11,67.73,0.0,-0.03
S06,2026-01-06 18:00:00,34.74,57.69,0.0,-0.02
S06,2026-01-06 19:00:00,19.36,37.09,0.0,-0.39
S06,2026-01-06 20:00:00,20.73,30.91,0.0,-2.24
S06,2026-01-06 21:00:00,14.89,24.79,0.0,-1.87
S06,2026-01-06 22:00:00,18.21,31.21,0.0,-2.05
S06,2026-01-06 23:00:00,18.94,28.54,0.0,-1.45
S06,2026-01-07 00:00:00,14.19,20.56,0.0,-3.52
S06,2026-01-07 01:00:00,18.02,29.2,1.09,-1.29
S06,2026-01-07 02:00:00,18.48,28.49,1.55,-1.48
S06,2026-01-07 03:00:00,14.16,23.43,2.15,-0.81
S06,2026-01-07 04:00:00,18.51,32.15,3.15,-1.97
S06,2026-01-07 05:00:00,18.44,26.5,2.58,-0.91
S06,2026-01-07 06:00:00,18.1,29.95,2.71,-0.78
S06,2026-01-07 07:00:00,44.42,63.79,2.3,-0.24
S06,2026-01-07 08:00:00,44.0,67.48,3.9,2.59
S06,2026-01-07 09:00:00,40.2,65.31,1.28,2.89
S06,2026-01-07 10:00:00,17.49,28.21,0.99,4.1
S06,2026-01-07 11:00:00,15.21,21.55,0.36,2.2
S06,2026-01-07 12:00:00,15.31,28.34,0.7,3.23
S06,2026-01-07 13:00:00,19.83,27.17,0.0,3.22
S06,2026-01-07 14:00:00,16.22,28.6,0.0,4.01
S06,2026-01-07 15:00:00,18.28,34.24,0.0,2.3
S06,2026-01-07 16:00:00,33.81,50.99,0.0,3.05
S06,2026-01-07 17:00:00,33.47,48.53,0.0,0.89
S06,2026-01-07 18:00:00,30.82,51.23,0.0,-0.25
S06,2026-01-07 19:00:00,18.22,28.32,0.0,-2.52
S06,2026-01-07 20:00:00,19.24,31.65,0.0,-2.4
S06,2026-01-07 21:00:00,16.73,24.96,0.0,-1.95
S06,2026-01-07 22:00:00,18.69,30.41,0.0,-2.34
S06,2026-01-07 23:00:00,17.45,29.19,0.0,-2.8
S07,2026-01-01 00:00:00,15.64,24.34,1.82,-2.28
S07,2026-01-01 01:00:00,12.06,16.35,0.98,-1.64
S07,2026-01-01 02:00:00,14.75,23.23,2.49,-3.29
S07,2026-01-01 03:00:00,15.07,25.56,3.23,-2.19
S07,2026-01-01 04:00:00,12.51,21.45,3.91,-1.21
S07,2026-01-01 05:00:00,15.6,21.94,3.95,0.42
S07,2026-01-01 06:00:00,18.23,25.47,4.23,-0.09
S07,2026-01-01 07:00:00,41.27,61.46,4.49,0.49
S07,2026-01-01 08:00:00,38.38,71.0,1.8,3.59
S07,2026-01-01 09:00:00,37.76,56.84,1.42,2.15
S07,2026-01-01 10:00:00,13.82,23.49,2.45,2.14
S07,2026-01-01 11:00:00,14.7,25.49,0.0,4.15
S07,2026-01-01 12:00:00,17.83,27.25,0.2,3.05
S07,2026-01-01 13:00:00,17.31,24.9,0.0,1.74
S07,2026-01-01 14:00:00,16.21,28.41,0.0,2.78
S07,2026-01-01 15:00:00,19.05,36.38,0.0,3.55
S07,2026-01-01 16:00:00,32.55,48.37,0.0,1.33
S07,2026-01-01 17:00:00,36.35,57.89,0.0,-1.07
S07,2026-01-01 18:00:00,34.72,49.71,0.0,0.73
S07,2026-01-01 19:00:00,23.11,41.15,0.0,-1.76
S07,2026-01-01 20:00:00,20.18,31.19,0.0,-0.46
S07,2026-01-01 21:00:00,22.73,41.47,0.0,-1.98
S07,2026-01-01 22:00:00,19.81,30.27,0.0,-3.15
S07,2026-01-01 23:00:00,20.48,33.0,1.12,-3.27
S07,2026-01-02 00:00:00,12.08,19.79,0.0,-2.95
S07,2026-01-02 01:00:00,16.18,24.03,0.42,-2.54
S07,2026-01-02 02:00:00,15.48,23.82,0.27,-1.75
S07,2026-01-02 03:00:00,15.15,24.44,3.08,-1.2
S07,2026-01-02 04:00:00,17.82,22.25,2.56,-2.53
S07,2026-01-02 05:00:00,15.16,19.95,3.53,0.81
S07,2026-01-02 06:00:00,19.88,28.59,2.09,0.34
S07,2026-01-02 07:00:00,38.27,57.95,3.07,-1.27
S07,2026-01-02 08:00:00,41.29,62.05,2.76,1.12
S07,2026-01-02 09:00:00,38.72,60.69,2.58,-0.05
S07,2026-01-02 10:00:00,22.52,37.02,3.01,2.81
S07,2026-01-02 11:00:00,21.68,31.6,0.84,3.13
S07,2026-01-02 12:00:00,19.63,38.8,0.0,3.48
S07,2026-01-02 13:00:00,21.95,33.21,0.34,5.17
S07,2026-01-02 14:00:00,20.55,32.16,0.0,1.7
S07,2026-01-02 15:00:00,19.88,28.2,0.0,3.67
S07,2026-01-02 16:00:00,33.8,56.3,0.0,3.43
S07,2026-01-02 17:00:00,31.32,48.84,0.0,1.02
S07,2026-01-02 18:00:00,31.18,45.21,0.0,0.98
S07,2026-01-02 19:00:00,20.29,31.97,0.0,-0.92
S07,2026-01-02 20:00:00,17.03,26.66,0.0,-4.09
S07,2026-01-02 21:00:00,21.33,33.3,0.0,-0.23
S07,2026-01-02 22:00:00,20.81,34.07,0.0,-3.92
S07,2026-01-02 23:00:00,16.91,25.39,0.0,-2.36
S07,2026-01-03 00:00:00,5.68,10.79,0.38,-3.57
S07,2026-01-03 01:00:00,3.96,7.32,0.73,-4.12
S07,2026-01-03 02:00:00,4.89,7.69,2.15,-2.83
S07,2026-01-03 03:00:00,7.57,11.46,2.24,-2.64
S07,2026-01-03 04:00:00,2.07,2.21,2.48,-1.21
S07,2026-01-03 05:00:00,6.3,8.25,3.16,-1.7
S07,2026-01-03 06:00:00,9.56,12.26,4.35,-0.12
S07,2026-01-03 07:00:00,29.23,51.62,3.06,0.89
S07,2026-01-03 08:00:00,26.07,45.63,3.38,0.89
S07,2026-01-03 09:00:00,28.35,47.26,1.79,1.6
S07,2026-01-03 10:00:00,11.95,16.87,3.45,2.99
S07,2026-01-03 11:00:00,8.68,9.58,0.0,4.29
S07,2026-01-03 12:00:00,10.21,14.42,1.24,2.04
S07,2026-01-03 13:00:00,8.34,11.55,0.0,1.19
S07,2026-01-03 14:00:00,7.06,11.4,0.0,2.51
S07,2026-01-03 15:00:00,9.23,15.19,0.0,3.18
S07,2026-01-03 16:00:00,24.33,40.16,0.0,2.15
S07,2026-01-03 17:00:00,25.09,37.82,0.0,-0.01
S07,2026-01-03 18:00:00,22.0,33.7,0.0,-1.07
S07,2026-01-03 19:00:00,9.32,16.68,0.0,-0.45
S07,2026-01-03 20:00:00,5.95,7.83,0.0,-1.74
S07,2026-01-03 21:00:00,6.84,9.38,0.0,-1.32
S07,2026-01-03 22:00:00,10.01,14.47,0.0,-2.46
S07,2026-01-03 23:00:00,10.41,15.64,0.0,-2.14
S07,2026-01-04 00:00:00,8.47,13.75,1.27,-3.63
S07,2026-01-04 01:00:00,2.02,1.74,0.11,-2.36
S07,2026-01-04 02:00:00,10.55,19.88,1.36,-1.57
S07,2026-01-04 03:00:00,7.02,12.73,3.28,-4.89
S07,2026-01-04 04:00:00,2.85,0.5,3.7,-1.14
S07,2026-01-04 05:00:00,4.45,9.19,4.1,-1.76
S07,2026-01-04 06:00:00,8.4,20.94,3.88,0.68
S07,2026-01-04 07:00:00,28.9,44.2,2.36,1.13
S07,2026-01-04 08:00:00,29.83,49.15,3.09,0.66
S07,2026-01-04 09:00:00,26.08,38.17,1.79,0.24
S07,2026-01-04 10:00:00,7.96,13.06,0.59,2.22
S07,2026-01-04 11:00:00,11.04,16.71,0.0,3.38
S07,2026-01-04 12:00:00,7.81,15.31,0.62,3.97
S07,2026-01-04 13:00:00,8.53,8.62,0.0,5.6
S07,2026-01-04 14:00:00,9.55,16.44,0.0,1.58
S07,2026-01-04 15:00:00,8.24,16.38,0.0,3.44
S07,2026-01-04 16:00:00,22.31,29.16,0.0,-1.28
S07,2026-01-04 17:00:00,23.6,37.06,0.0,2.23
S07,2026-01-04 18:00:00,25.01,41.97,0.0,0.47
S07,2026-01-04 19:00:00,10.48,18.71,0.0,0.51
S07,2026-01-04 20:00:00,9.85,15.27,0.0,-0.8
S07,2026-01-04 21:00:00,11.33,17.12,0.0,-0.82
S07,2026-01-04 22:00:00,7.3,14.16,0.0,-3.11
S07,2026-01-04 23:00:00,8.56,13.83,0.0,-2.97
S07,2026-01-05 00:00:00,19.16,31.42,0.0,-4.84
S07,2026-01-05 01:00:00,17.65,29.33,0.91,-4.26
S07,2026-01-05 02:00:00,16.37,26.38,1.14,-2.92
S07,2026-01-05 03:00:00,16.1,24.46,2.07,-2.27
S07,2026-01-05 04:00:00,16.02,27.75,4.52,-0.89
S07,2026-01-05 05:00:00,14.1,21.42,3.55,-0.49
S07,2026-01-05 06:00:00,18.26,30.3,3.76,1.01
S07,2026-01-05 07:00:00,41.32,67.61,2.69,0.02
S07,2026-01-05 08:00:00,38.32,56.09,4.0,0.74
S07,2026-01-05 09:00:00,36.92,60.83,0.87,0.44
S07,2026-01-05 10:00:00,21.71,38.06,2.03,3.11
S07,2026-01-05 11:00:00,15.7,27.24,1.38,4.67
S07,2026-01-05 12:00:00,19.8,37.09,0.32,3.22
S07,2026-01-05 13:00:00,17.3,24.04,0.0,3.3
S07,2026-01-05 14:00:00,19.19,30.28,0.0,3.01
S07,2026-01-05 15:00:00,20.72,33.6,0.0,2.61
S07,2026-01-05 16:00:00,33.88,54.13,0.0,1.81
S07,2026-01-05 17:00:00,36.67,49.56,0.0,0.4
S07,2026-01-05 18:00:00,35.07,46.55,0.0,-1.24
S07,2026-01-05 19:00:00,20.01,31.39,0.0,-0.65
S07,2026-01-05 20:00:00,20.38,32.6,0.0,-1.55
S07,2026-01-05 21:00:00,20.94,31.62,0.0,-1.64
S07,2026-01-05 22:00:00,20.73,30.08,0.0,-1.89
S07,2026-01-05 23:00:00,18.05,27.21,0.0,-2.25
S07,2026-01-06 00:00:00,12.57,21.75,0.0,-3.43
S07,2026-01-06 01:00:00,12.44,17.41,1.65,-1.05
S07,2026-01-06 02:00:00,15.26,21.8,3.55,-3.36
S07,2026-01-06 03:00:00,12.21,18.51,2.14,-2.41
S07,2026-01-06 04:00:00,17.86,28.32,3.19,-0.66
S07,2026-01-06 05:00:00,19.31,33.91,4.57,-0.72
S07,2026-01-06 06:00:00,17.08,32.04,4.43,-0.02
S07,2026-01-06 07:00:00,38.22,65.72,4.9,0.18
S07,2026-01-06 08:00:00,40.01,63.68,2.38,0.55
S07,2026-01-06 09:00:00,37.62,58.84,2.94,1.3
S07,2026-01-06 10:00:00,18.65,33.01,1.75,1.65
S07,2026-01-06 11:00:00,16.69,25.38,1.3,3.88
S07,2026-01-06 12:00:00,20.51,34.2,0.0,2.79
S07,2026-01-06 13:00:00,20.69,36.35,0.0,2.84
S07,2026-01-06 14:00:00,17.77,24.64,0.0,1.57
S07,2026-01-06 15:00:00,18.92,32.62,0.0,2.1
S07,2026-01-06 16:00:00,34.72,62.16,0.0,2.58
S07,2026-01-06 17:00:00,36.19,64.39,0.0,0.74
S07,2026-01-06 18:00:00,32.16,56.58,0.0,1.05
S07,2026-01-06 19:00:00,19.13,29.65,0.0,0.8
S07,2026-01-06 20:00:00,18.54,28.86,0.0,-0.81
S07,2026-01-06 21:00:00,21.09,36.6,0.0,-1.26
S07,2026-01-06 22:00:00,16.35,24.04,0.0,-1.91
S07,2026-01-06 23:00:00,18.53,25.97,0.0,-3.7
S07,2026-01-07 00:00:00,13.07,20.73,0.61,-3.54
S07,2026-01-07 01:00:00,18.7,28.79,3.1,-4.04
S07,2026-01-07 02:00:00,15.97,24.22,3.87,-0.81
S07,2026-01-07 03:00:00,12.0,17.77,2.7,-2.59
S07,2026-01-07 04:00:00,17.6,24.81,1.73,-3.08
S07,2026-01-07 05:00:00,15.43,26.84,3.57,-1.8
S07,2026-01-07 06:00:00,17.02,31.74,3.3,-0.57
S07,2026-01-07 07:00:00,37.56,55.06,2.13,1.22
S07,2026-01-07 08:00:00,40.95,70.44,3.38,1.83
S07,2026-01-07 09:00:00,40.14,60.17,0.89,1.42
S07,2026-01-07 10:00:00,14.64,24.55,1.47,3.12
S07,2026-01-07 11:00:00,18.67,32.78,1.19,0.3
S07,2026-01-07 12:00:00,16.1,24.04,1.48,2.21
S07,2026-01-07 13:00:00,19.99,32.74,0.0,3.62
S07,2026-01-07 14:00:00,21.94,32.6,0.0,4.03
S07,2026-01-07 15:00:00,18.72,29.83,0.0,1.95
S07,2026-01-07 16:00:00,33.56,47.46,0.0,0.89
S07,2026-01-07 17:00:00,34.04,56.1,0.0,0.63
S07,2026-01-07 18:00:00,35.74,50.25,0.0,-0.25
S07,2026-01-07 19:00:00,17.55,26.7,0.0,0.71
S07,2026-01-07 20:00:00,19.77,28.09,0.0,-2.01
S07,2026-01-07 21:00:00,16.27,29.31,0.0,-4.29
S07,2026-01-07 22:00:00,18.73,30.36,0.0,-1.64
S07,2026-01-07 23:00:00,19.19,29.7,0.0,-3.37
S08,2026-01-01 00:00:00,16.83,26.31,0.0,-2.65
S08,2026-01-01 01:00:00,15.29,26.54,0.73,-2.83
S08,2026-01-01 02:00:00,15.16,25.58,1.93,-1.28
S08,2026-01-01 03:00:00,14.47,20.45,1.19,-1.01
S08,2026-01-01 04:00:00,16.6,24.98,1.55,-2.22
S08,2026-01-01 05:00:00,17.49,28.34,2.99,-1.87
S08,2026-01-01 06:00:00,18.86,28.14,1.5,0.21
S08,2026-01-01 07:00:00,40.86,60.75,3.4,0.84
S08,2026-01-01 08:00:00,44.21,77.32,1.58,0.16
S08,2026-01-01 09:00:00,40.05,56.77,2.4,3.02
S08,2026-01-01 10:00:00,17.81,35.85,0.57,3.62
S08,2026-01-01 11:00:00,19.22,32.3,0.0,2.27
S08,2026-01-01 12:00:00,22.07,35.86,0.65,3.99
S08,2026-01-01 13:00:00,19.35,23.4,0.06,3.99
S08,2026-01-01 14:00:00,18.51,28.11,0.0,1.05
S08,2026-01-01 15:00:00,22.49,40.02,0.0,1.43
S08,2026-01-01 16:00:00,34.38,58.08,0.0,-1.13
S08,2026-01-01 17:00:00,32.83,43.34,0.0,1.99
S08,2026-01-01 18:00:00,35.19,49.94,0.0,-0.11
S08,2026-01-01 19:00:00,15.66,25.12,0.0,-0.11
S08,2026-01-01 20:00:00,21.28,33.76,0.0,0.43
S08,2026-01-01 21:00:00,15.97,27.65,0.0,-1.36
S08,2026-01-01 22:00:00,16.25,24.25,0.0,-3.51
S08,2026-01-01 23:00:00,19.4,28.85,0.0,-2.0
S08,2026-01-02 00:00:00,18.49,27.74,0.0,-2.73
S08,2026-01-02 01:00:00,16.04,26.76,0.0,-3.07
S08,2026-01-02 02:00:00,15.81,25.43,1.76,-4.01
S08,2026-01-02 03:00:00,14.99,27.73,2.25,-2.7
S08,2026-01-02 04:00:00,12.42,17.36,2.88,-1.23
S08,2026-01-02 05:00:00,15.81,29.05,3.39,-0.64
S08,2026-01-02 06:00:00,17.95,30.88,3.31,-1.56
S08,2026-01-02 07:00:00,41.23,66.91,2.84,1.01
S08,2026-01-02 08:00:00,42.26,60.06,2.17,1.56
S08,2026-01-02 09:00:00,39.55,52.65,0.0,2.29
S08,2026-01-02 10:00:00,17.55,32.94,1.71,1.78
S08,2026-01-02 11:00:00,15.74,27.34,0.82,2.1
S08,2026-01-02 12:00:00,20.56,32.45,0.76,2.67
S08,2026-01-02 13:00:00,18.25,30.33,0.18,3.07
S08,2026-01-02 14:00:00,23.3,39.96,0.0,2.89
S08,2026-01-02 15:00:00,17.53,28.67,0.0,3.41
S08,2026-01-02 16:00:00,36.89,63.19,0.0,2.62
S08,2026-01-02 17:00:00,34.28,57.14,0.0,1.04
S08,2026-01-02 18:00:00,35.24,57.55,0.0,-0.07
S08,2026-01-02 19:00:00,21.04,38.49,0.0,-1.17
S08,2026-01-02 20:00:00,21.49,30.64,0.0,-1.7
S08,2026-01-02 21:00:00,16.96,22.68,0.0,-0.68
S08,2026-01-02 22:00:00,18.77,27.95,0.0,-2.49
S08,2026-01-02 23:00:00,20.57,32.61,0.48,-3.57
S08,2026-01-03 00:00:00,7.11,6.27,0.0,-4.22
S08,2026-01-03 01:00:00,7.11,10.86,0.93,-2.0
S08,2026-01-03 02:00:00,3.19,3.84,1.62,-1.95
S08,2026-01-03 03:00:00,8.51,13.89,2.89,-0.94
S08,2026-01-03 04:00:00,4.83,8.27,4.31,-0.92
S08,2026-01-03 05:00:00,3.09,3.03,3.74,1.17
S08,2026-01-03 06:00:00,8.39,16.14,3.11,0.71
S08,2026-01-03 07:00:00,29.51,45.19,3.4,2.39
S08,2026-01-03 08:00:00,27.3,44.88,4.67,0.67
S08,2026-01-03 09:00:00,31.17,50.25,2.48,2.52
S08,2026-01-03 10:00:00,9.14,8.63,3.92,2.6
S08,2026-01-03 11:00:00,7.13,13.69,2.7,1.47
S08,2026-01-03 12:00:00,7.46,11.32,0.0,2.83
S08,2026-01-03 13:00:00,9.01,16.33,0.0,3.04
S08,2026-01-03 14:00:00,9.56,12.39,0.0,1.66
S08,2026-01-03 15:00:00,11.36,22.22,0.0,2.2
S08,2026-01-03 16:00:00,26.14,44.21,0.0,0.39
S08,2026-01-03 17:00:00,22.26,38.76,0.0,1.77
S08,2026-01-03 18:00:00,23.67,39.82,0.0,-0.39
S08,2026-01-03 19:00:00,8.81,12.46,0.0,-0.22
S08,2026-01-03 20:00:00,8.72,15.37,0.0,-1.56
S08,2026-01-03 21:00:00,9.48,18.22,0.0,-1.22
S08,2026-01-03 22:00:00,8.61,15.72,0.0,-3.0
S08,2026-01-03 23:00:00,4.97,10.64,0.0,-3.17
S08,2026-01-04 00:00:00,0.5,0.5,0.0,-3.91
S08,2026-01-04 01:00:00,6.64,8.65,0.51,-0.09
S08,2026-01-04 02:00:00,6.79,14.98,1.16,-1.01
S08,2026-01-04 03:00:00,5.26,10.3,1.75,-1.87
S08,2026-01-04 04:00:00,3.67,6.24,3.01,-1.21
S08,2026-01-04 05:00:00,3.03,3.69,3.21,-0.99
S08,2026-01-04 06:00:00,11.9,19.18,0.96,0.22
S08,2026-01-04 07:00:00,27.3,51.31,2.58,0.23
S08,2026-01-04 08:00:00,30.04,39.55,2.45,2.96
S08,2026-01-04 09:00:00,33.13,55.87,3.71,2.81
S08,2026-01-04 10:00:00,10.25,18.77,1.67,3.12
S08,2026-01-04 11:00:00,9.67,11.89,0.0,3.03
S08,2026-01-04 12:00:00,5.21,10.07,0.0,2.75
S08,2026-01-04 13:00:00,7.77,13.11,0.0,2.09
S08,2026-01-04 14:00:00,4.79,9.12,0.0,1.73
S08,2026-01-04 15:00:00,9.12,19.11,0.0,2.63
S08,2026-01-04 16:00:00,22.67,31.63,0.0,1.4
S08,2026-01-04 17:00:00,19.94,34.14,0.0,-0.43
S08,2026-01-04 18:00:00,23.81,38.2,0.0,-0.16
S08,2026-01-04 19:00:00,6.42,10.31,0.0,1.65
S08,2026-01-04 20:00:00,8.58,15.65,0.0,-1.8
S08,2026-01-04 21:00:00,8.06,13.41,0.0,-1.8
S08,2026-01-04 22:00:00,5.59,9.87,0.0,-1.75
S08,2026-01-04 23:00:00,9.57,9.73,0.0,-4.65
S08,2026-01-05 00:00:00,18.37,31.41,0.0,-2.44
S08,2026-01-05 01:00:00,12.6,25.06,1.25,-4.11
S08,2026-01-05 02:00:00,15.19,25.21,3.24,-1.73
S08,2026-01-05 03:00:00,11.25,23.25,0.9,-3.99
S08,2026-01-05 04:00:00,17.2,25.31,2.27,-1.14
S08,2026-01-05 05:00:00,14.93,25.62,2.45,-0.72
S08,2026-01-05 06:00:00,21.64,40.14,2.71,0.94
S08,2026-01-05 07:00:00,38.1,66.06,2.07,0.37
S08,2026-01-05 08:00:00,40.52,71.63,3.72,1.85
S08,2026-01-05 09:00:00,38.41,59.21,2.57,0.92
S08,2026-01-05 10:00:00,19.74,27.33,1.65,3.19
S08,2026-01-05 11:00:00,15.15,26.87,0.98,4.0
S08,2026-01-05 12:00:00,18.88,30.64,0.35,2.5
S08,2026-01-05 13:00:00,16.05,23.03,0.06,5.22
S08,2026-01-05 14:00:00,18.69,29.96,0.0,4.67
